line,level,part,chapter,title,path,exists,has_children,body_chars,han_chars,latin_words,english_blocks,status,source_versions
684,2,VII. 資料庫進階,54. System Views,54.25. pg_shadow,internals/system-views/pg_shadow.md,True,False,3343,0,189,3,no-chinese-prose,current
685,2,VII. 資料庫進階,54. System Views,54.26. pg_shmem_allocations,internals/system-views/pg_shmem_allocations.md,True,False,2823,0,186,2,no-chinese-prose,current
686,2,VII. 資料庫進階,54. System Views,54.27. pg_stats,internals/system-views/pg_stats.md,True,False,10358,0,585,4,no-chinese-prose,current
687,2,VII. 資料庫進階,54. System Views,54.30. pg_tables,internals/system-views/pg_tables.md,True,False,2775,0,136,1,no-chinese-prose,current
688,2,VII. 資料庫進階,54. System Views,54.31. pg_timezone_abbrevs,internals/54.-system-views/pg_timezone_abbrevs.md,True,False,1192,0,100,3,no-chinese-prose,current
689,2,VII. 資料庫進階,54. System Views,54.32. pg_timezone_names,internals/54.-system-views/pg_timezone_names.md,True,False,1324,0,117,2,no-chinese-prose,current
690,2,VII. 資料庫進階,54. System Views,54.33. pg_user,internals/system-catalogs/pg_user.md,True,False,2659,0,142,2,no-chinese-prose,current
691,2,VII. 資料庫進階,54. System Views,54.35. pg_views,internals/system-views/pg_views.md,True,False,1443,0,63,1,no-chinese-prose,15
692,1,VII. 資料庫進階,55. Frontend/Backend Protocol,55. Frontend/Backend Protocol,internals/52.-frontend-backend-protocol/README.md,True,True,1179,0,167,3,no-chinese-prose,
693,2,VII. 資料庫進階,55. Frontend/Backend Protocol,52.1. Overview,internals/52.-frontend-backend-protocol/overview.md,True,False,5914,0,894,13,no-chinese-prose,
694,2,VII. 資料庫進階,55. Frontend/Backend Protocol,52.2. Message Flow,internals/52.-frontend-backend-protocol/52.2.-message-flow.md,True,False,0,0,0,0,heading-only-leaf,
695,2,VII. 資料庫進階,55. Frontend/Backend Protocol,52.3. SASL Authentication,internals/52.-frontend-backend-protocol/52.3.-sasl-authentication.md,True,False,0,0,0,0,heading-only-leaf,
696,2,VII. 資料庫進階,55. Frontend/Backend Protocol,52.4. Streaming Replication Protocol,internals/52.-frontend-backend-protocol/streaming-replication-protocol.md,True,False,18369,0,2431,40,no-chinese-prose,13
697,2,VII. 資料庫進階,55. Frontend/Backend Protocol,52.5. Logical Streaming Replication Protocol,internals/52.-frontend-backend-protocol/52.5.-logical-streaming-replication-protocol.md,True,False,2572,0,358,7,no-chinese-prose,10
698,2,VII. 資料庫進階,55. Frontend/Backend Protocol,52.6. Message Data Types,internals/52.-frontend-backend-protocol/52.6.-message-data-types.md,True,False,0,0,0,0,heading-only-leaf,
699,2,VII. 資料庫進階,55. Frontend/Backend Protocol,52.7. Message Formats,internals/52.-frontend-backend-protocol/52.7.-message-formats.md,True,False,0,0,0,0,heading-only-leaf,
700,2,VII. 資料庫進階,55. Frontend/Backend Protocol,52.8. Error and Notice Message Fields,internals/52.-frontend-backend-protocol/52.8.-error-and-notice-message-fields.md,True,False,0,0,0,0,heading-only-leaf,
701,2,VII. 資料庫進階,55. Frontend/Backend Protocol,52.9. Logical Replication Message Formats,internals/52.-frontend-backend-protocol/52.9.-logical-replication-message-formats.md,True,False,0,0,0,0,heading-only-leaf,
702,2,VII. 資料庫進階,55. Frontend/Backend Protocol,52.10. Summary of Changes since Protocol 2.0,internals/52.-frontend-backend-protocol/52.10.-summary-of-changes-since-protocol-2.0.md,True,False,0,0,0,0,heading-only-leaf,
703,1,VII. 資料庫進階,56. PostgreSQL 程式撰寫慣例,56. PostgreSQL 程式撰寫慣例,internals/postgresql-coding-conventions/README.md,True,True,0,0,0,0,heading-only-container,
704,2,VII. 資料庫進階,56. PostgreSQL 程式撰寫慣例,53.1. Formatting,internals/postgresql-coding-conventions/54.1.-formatting.md,True,False,1951,0,285,7,no-chinese-prose,
705,2,VII. 資料庫進階,56. PostgreSQL 程式撰寫慣例,53.2. Reporting Errors Within the Server,internals/postgresql-coding-conventions/54.2.-reporting-errors-within-the-server.md,True,False,10580,0,1257,9,no-chinese-prose,11
706,2,VII. 資料庫進階,56. PostgreSQL 程式撰寫慣例,53.3. Error Message Style Guide,internals/postgresql-coding-conventions/54.3.-error-message-style-guide.md,True,False,9914,0,1428,30,no-chinese-prose,11
707,2,VII. 資料庫進階,56. PostgreSQL 程式撰寫慣例,53.4. Miscellaneous Coding Conventions,internals/postgresql-coding-conventions/54.4.-miscellaneous-coding-conventions.md,True,False,3420,0,430,12,no-chinese-prose,
708,1,VII. 資料庫進階,57. Native Language Support,57. Native Language Support,internals/native-language-support/README.md,True,True,0,0,0,0,heading-only-container,
709,2,VII. 資料庫進階,57. Native Language Support,54.1. For the Translator,internals/native-language-support/for-the-translator.md,True,False,9018,0,1347,18,no-chinese-prose,12
710,2,VII. 資料庫進階,57. Native Language Support,54.2. For the Programmer,internals/native-language-support/for-the-programmer.md,True,False,5382,0,671,10,no-chinese-prose,
711,1,VII. 資料庫進階,58. 撰寫程序語言的處理程序,58. 撰寫程序語言的處理程序,internals/writing-a-procedural-language-handler.md,True,False,6877,824,661,7,mixed-review,12
712,1,VII. 資料庫進階,59. Writing a Foreign Data Wrapper,59. Writing a Foreign Data Wrapper,internals/writing-a-foreign-data-wrapper/README.md,True,True,995,0,144,3,no-chinese-prose,12
713,2,VII. 資料庫進階,59. Writing a Foreign Data Wrapper,56.1. Foreign Data Wrapper Functions,internals/writing-a-foreign-data-wrapper/foreign-data-wrapper-functions.md,True,False,1630,0,213,3,no-chinese-prose,12
714,2,VII. 資料庫進階,59. Writing a Foreign Data Wrapper,56.2. Foreign Data Wrapper Callback Routines,internals/writing-a-foreign-data-wrapper/foreign-data-wrapper-callback-routines.md,True,False,43583,0,5350,87,no-chinese-prose,12
715,2,VII. 資料庫進階,59. Writing a Foreign Data Wrapper,56.3. Foreign Data Wrapper Helper Functions,internals/writing-a-foreign-data-wrapper/foreign-data-wrapper-helper-functions.md,True,False,3412,0,389,10,no-chinese-prose,
716,2,VII. 資料庫進階,59. Writing a Foreign Data Wrapper,56.4. Foreign Data Wrapper Query Planning,internals/writing-a-foreign-data-wrapper/foreign-data-wrapper-query-planning.md,True,False,10058,0,1374,16,no-chinese-prose,12
717,2,VII. 資料庫進階,59. Writing a Foreign Data Wrapper,56.5. Row Locking in Foreign Data Wrappers,internals/writing-a-foreign-data-wrapper/row-locking-in-foreign-data-wrappers.md,True,False,4931,0,675,7,no-chinese-prose,12
718,1,VII. 資料庫進階,60. Writing a Table Sampling Method,60. Writing a Table Sampling Method,internals/60.-writing-a-table-sampling-method.md,True,False,2668,0,349,6,no-chinese-prose,15
719,1,VII. 資料庫進階,61. Writing a Custom Scan Provider,61. Writing a Custom Scan Provider,internals/61.-writing-a-custom-scan-provider.md,True,False,1163,0,177,2,no-chinese-prose,15
720,1,VII. 資料庫進階,62. Genetic Query Optimizer,62. Genetic Query Optimizer,internals/genetic-query-optimizer/README.md,True,True,200,0,26,1,no-chinese-prose,
721,2,VII. 資料庫進階,62. Genetic Query Optimizer,59.1. Query Handling as a Complex Optimization Problem,internals/genetic-query-optimizer/query-handling-as-a-complex-optimization-problem.md,True,False,1544,0,229,4,no-chinese-prose,
722,2,VII. 資料庫進階,62. Genetic Query Optimizer,59.2. Genetic Algorithms,internals/genetic-query-optimizer/genetic-algorithms.md,True,False,2173,0,154,4,no-chinese-prose,
723,2,VII. 資料庫進階,62. Genetic Query Optimizer,59.3. Genetic Query Optimization (GEQO) in PostgreSQL,internals/genetic-query-optimizer/genetic-query-optimization-geqo-in-postgresql.md,True,False,4371,0,634,8,no-chinese-prose,12
724,2,VII. 資料庫進階,62. Genetic Query Optimizer,59.4. Further Reading,internals/genetic-query-optimizer/further-reading.md,True,False,506,0,39,1,no-chinese-prose,12
725,1,VII. 資料庫進階,63. Table Access Method Interface Definition,63. Table Access Method Interface Definition,internals/table-access-method-interface-definition.md,True,False,4152,0,506,8,no-chinese-prose,current
726,1,VII. 資料庫進階,64. Index Access Method Interface Definition,64. Index Access Method Interface Definition,internals/index-access-method-interface-definition.md,True,False,1991,0,301,3,no-chinese-prose,13
727,1,VII. 資料庫進階,65. Generic WAL Records,65. Generic WAL Records,internals/generic-wal-records.md,True,False,4013,0,570,4,no-chinese-prose,
728,1,VII. 資料庫進階,66. Custom WAL Resource Managers,66. Custom WAL Resource Managers,internals/66.-custom-wal-resource-managers.md,True,False,3598,0,197,6,no-chinese-prose,15
729,1,VII. 資料庫進階,67. B-Tree Indexes,67. B-Tree Indexes,internals/b-tree-indexes/README.md,True,True,0,0,0,0,heading-only-container,
730,2,VII. 資料庫進階,67. B-Tree Indexes,67.1. Introduction,internals/b-tree-indexes/introduction.md,True,False,272,178,10,0,chinese-review,
731,2,VII. 資料庫進階,67. B-Tree Indexes,67.2. Behavior of B-Tree Operator Classes,internals/b-tree-indexes/behavior-of-b-tree-operator-classes.md,True,False,3647,0,489,7,no-chinese-prose,current
732,2,VII. 資料庫進階,67. B-Tree Indexes,67.3. B-Tree Support Functions,internals/b-tree-indexes/b-tree-support-functions.md,True,False,10048,0,1232,21,no-chinese-prose,current
733,2,VII. 資料庫進階,67. B-Tree Indexes,67.4. Implementation,internals/b-tree-indexes/implementation.md,True,False,11817,0,1706,20,no-chinese-prose,current
734,1,VII. 資料庫進階,68. GiST Indexes,68. GiST Indexes,internals/gist-indexes/README.md,True,True,0,0,0,0,heading-only-container,
735,2,VII. 資料庫進階,68. GiST Indexes,64.1. Introduction,internals/gist-indexes/introduction.md,True,False,977,0,123,3,no-chinese-prose,
736,2,VII. 資料庫進階,68. GiST Indexes,64.2. Built-in Operator Classes,internals/gist-indexes/built-in-operator-classes.md,True,False,1960,0,60,2,no-chinese-prose,12
737,2,VII. 資料庫進階,68. GiST Indexes,64.3. Extensibility,internals/gist-indexes/extensibility.md,True,False,21301,0,2088,31,no-chinese-prose,
738,2,VII. 資料庫進階,68. GiST Indexes,64.4. Implementation,internals/gist-indexes/implementation.md,True,False,1542,0,237,3,no-chinese-prose,12
739,2,VII. 資料庫進階,68. GiST Indexes,64.5. Examples,internals/gist-indexes/examples.md,True,False,754,0,87,1,no-chinese-prose,
740,1,VII. 資料庫進階,69. SP-GiST Indexes,69. SP-GiST Indexes,internals/sp-gist-indexes/README.md,True,True,0,0,0,0,heading-only-container,
741,2,VII. 資料庫進階,69. SP-GiST Indexes,65.1. Introduction,internals/sp-gist-indexes/introduction.md,True,False,1557,0,241,4,no-chinese-prose,
742,2,VII. 資料庫進階,69. SP-GiST Indexes,65.2. Built-in Operator Classes,internals/sp-gist-indexes/built-in-operator-classes.md,True,False,1310,0,50,1,no-chinese-prose,10
743,2,VII. 資料庫進階,69. SP-GiST Indexes,65.3. Extensibility,internals/sp-gist-indexes/extensibility.md,True,False,23646,0,2584,29,no-chinese-prose,10
744,2,VII. 資料庫進階,69. SP-GiST Indexes,65.4. Implementation,internals/sp-gist-indexes/implementation.md,True,False,4095,0,649,9,no-chinese-prose,10
745,2,VII. 資料庫進階,69. SP-GiST Indexes,65.5. Examples,internals/sp-gist-indexes/examples.md,True,False,318,0,25,1,no-chinese-prose,10
746,1,VII. 資料庫進階,70. GIN 索引,70. GIN 索引,internals/gin-indexes/README.md,True,True,0,0,0,0,heading-only-container,
747,2,VII. 資料庫進階,70. GIN 索引,70.1. 簡介,internals/gin-indexes/introduction.md,True,False,653,380,32,0,chinese-review,
748,2,VII. 資料庫進階,70. GIN 索引,70.2. 內建運算子類,internals/gin-indexes/built-in-operator-classes.md,True,False,1191,86,34,0,chinese-review,
749,2,VII. 資料庫進階,70. GIN 索引,70.3. 延伸介面,internals/gin-indexes/extensibility.md,True,False,11452,0,1579,21,no-chinese-prose,current
750,2,VII. 資料庫進階,70. GIN 索引,70.4. 實作說明,internals/gin-indexes/implementation.md,True,False,1376,733,59,0,chinese-review,
751,2,VII. 資料庫進階,70. GIN 索引,70.5. GIN 小技巧,internals/gin-indexes/gin-tips-and-tricks.md,True,False,1388,596,67,0,chinese-review,
752,2,VII. 資料庫進階,70. GIN 索引,70.6. 限制,internals/gin-indexes/limitations.md,True,False,164,84,8,0,chinese-review,
753,2,VII. 資料庫進階,70. GIN 索引,70.7. 範例,internals/gin-indexes/examples.md,True,False,362,34,37,0,chinese-review,
754,1,VII. 資料庫進階,71. BRIN Indexes,71. BRIN Indexes,internals/brin/README.md,True,True,0,0,0,0,heading-only-container,
755,2,VII. 資料庫進階,71. BRIN Indexes,67.1. Introduction,internals/brin/introduction.md,True,False,1408,907,28,0,chinese-review,
756,2,VII. 資料庫進階,71. BRIN Indexes,67.2. Built-in Operator Classes,internals/brin/built-in-operator-classes.md,True,False,4482,0,52,1,no-chinese-prose,12
757,2,VII. 資料庫進階,71. BRIN Indexes,67.3. Extensibility,internals/brin/extensibility.md,True,False,10021,0,984,15,no-chinese-prose,12
758,1,VII. 資料庫進階,72. Hash Indexes,72. Hash Indexes,internals/72.-hash-indexes.md,True,False,0,0,0,0,heading-only-leaf,
759,1,VII. 資料庫進階,73. 資料庫實體儲存格式,73. 資料庫實體儲存格式,internals/database-physical-storage/README.md,True,True,30,17,1,0,chinese-review,
760,2,VII. 資料庫進階,73. 資料庫實體儲存格式,73.1. Database File Layout,internals/database-physical-storage/database-file-layout.md,True,False,15279,0,999,12,no-chinese-prose,12
761,2,VII. 資料庫進階,73. 資料庫實體儲存格式,73.3. TOAST,internals/database-physical-storage/toast.md,True,False,6972,2041,681,5,mixed-review,
762,2,VII. 資料庫進階,73. 資料庫實體儲存格式,68.3. Free Space Map,internals/database-physical-storage/free-space-map.md,True,False,1243,0,196,4,no-chinese-prose,12
763,2,VII. 資料庫進階,73. 資料庫實體儲存格式,68.4 可視性映射表（Visibility Map）,internals/database-physical-storage/visibility-map.md,True,False,599,352,22,0,chinese-review,
764,2,VII. 資料庫進階,73. 資料庫實體儲存格式,68.5. The Initialization Fork,internals/database-physical-storage/the-initialization-fork.md,True,False,358,0,61,1,no-chinese-prose,
765,2,VII. 資料庫進階,73. 資料庫實體儲存格式,68.6. Database Page Layout,internals/database-physical-storage/database-page-layout.md,True,False,10385,0,1224,14,no-chinese-prose,12
766,1,VII. 資料庫進階,74. System Catalog Declarations and Initial Contents,74. System Catalog Declarations and Initial Contents,internals/system-catalog-declarations-and-initial-contents.md,True,False,2885,0,428,6,no-chinese-prose,
767,1,VII. 資料庫進階,75. 查詢計畫如何使用統計資訊,75. 查詢計畫如何使用統計資訊,internals/how-the-planner-uses-statistics/README.md,True,True,295,136,19,0,chinese-review,
768,2,VII. 資料庫進階,75. 查詢計畫如何使用統計資訊,70.1. Row Estimation Examples,internals/how-the-planner-uses-statistics/row-estimation-examples.md,True,False,14448,0,1370,23,no-chinese-prose,13
769,2,VII. 資料庫進階,75. 查詢計畫如何使用統計資訊,70.2. 多元統計資訊範例,internals/how-the-planner-uses-statistics/multivariate-statistics-examples.md,True,False,8585,247,524,10,mixed-review,
770,2,VII. 資料庫進階,75. 查詢計畫如何使用統計資訊,70.3. Planner Statistics and Security,internals/how-the-planner-uses-statistics/planner-statistics-and-security.md,True,False,2700,0,424,5,no-chinese-prose,
771,1,VII. 資料庫進階,76. Backup Manifest Format,76. Backup Manifest Format,internals/71.-backup-manifest-format.md,True,False,859,0,116,2,no-chinese-prose,13
772,0,VIII. 附錄,VIII. 附錄,VIII. 附錄,appendixes/README.md,True,True,0,0,0,0,heading-only-container,
773,1,VIII. 附錄,A. PostgreSQL 錯誤代碼,A. PostgreSQL 錯誤代碼,appendixes/postgresql-error-codes.md,True,False,42375,500,227,1,mixed-review,
774,1,VIII. 附錄,B. 日期時間格式支援,B. 日期時間格式支援,appendixes/date-time-support/README.md,True,True,138,114,1,0,chinese-review,
775,2,VIII. 附錄,B. 日期時間格式支援,B.1. 日期時間解譯流程,appendixes/date-time-support/b.1.-ri-qi-shi-jian-jie-yi-liu-cheng.md,True,False,1224,668,32,0,chinese-review,
776,2,VIII. 附錄,B. 日期時間格式支援,B.2. Handling of Invalid or Ambiguous Timestamps,appendixes/date-time-support/b.2.-handling-of-invalid-or-ambiguous-timestamps.md,True,False,2491,0,312,6,no-chinese-prose,current
777,2,VIII. 附錄,B. 日期時間格式支援,B.3. 日期時間慣用字,appendixes/date-time-support/b.2.-ri-qi-shi-jian-guan-yong-zi.md,True,False,1574,58,82,0,chinese-review,current
778,2,VIII. 附錄,B. 日期時間格式支援,B.4. 日期時間設定檔,appendixes/date-time-support/configuration.md,True,False,1814,958,40,0,chinese-review,
779,2,VIII. 附錄,B. 日期時間格式支援,B.5. POSIX Time Zone Specifications,appendixes/date-time-support/b.5.-posix-time-zone-specifications.md,True,False,5589,0,808,13,no-chinese-prose,current
780,2,VIII. 附錄,B. 日期時間格式支援,B.6. 日期時間的沿革,appendixes/date-time-support/datetime-units-history.md,True,False,4483,0,614,10,no-chinese-prose,10
781,2,VIII. 附錄,B. 日期時間格式支援,B.7. Julian Dates,appendixes/date-time-support/b.7.-julian-dates.md,True,False,1857,0,209,4,no-chinese-prose,
782,1,VIII. 附錄,C. SQL 關鍵字,C. SQL 關鍵字,appendixes/sql-keywords.md,True,False,123834,718,3522,1,mixed-review,
783,1,VIII. 附錄,D. SQL 相容性,D. SQL 相容性,appendixes/d.-sql-xiang-rong-xing/README.md,True,True,3826,0,570,10,no-chinese-prose,
784,2,VIII. 附錄,D. SQL 相容性,D.1. Supported Features,appendixes/d.-sql-xiang-rong-xing/supported-features.md,True,False,86943,0,1914,1,no-chinese-prose,
785,2,VIII. 附錄,D. SQL 相容性,D.2. Unsupported Features,appendixes/d.-sql-xiang-rong-xing/d.2.-unsupported-features.md,True,False,61329,37,1371,1,mixed-review,
786,2,VIII. 附錄,D. SQL 相容性,D.3. XML Limits and Conformance to SQL/XML,appendixes/d.-sql-xiang-rong-xing/d.3.-xml-limits-and-conformance-to-sql-xml.md,True,False,8403,0,1165,18,no-chinese-prose,current
787,1,VIII. 附錄,E. 版本資訊,E. 版本資訊,appendixes/release-notes/README.md,True,True,1015,0,135,3,no-chinese-prose,15
788,2,VIII. 附錄,E. 版本資訊,E.1. Release 15.2,appendixes/release-notes/e.1.-release-15.2.md,True,False,16308,0,2293,46,no-chinese-prose,15
789,2,VIII. 附錄,E. 版本資訊,E.2. Release 15.1,appendixes/release-notes/e.2.-release-15.1.md,True,False,8658,0,1208,23,no-chinese-prose,15
790,2,VIII. 附錄,E. 版本資訊,E.3. Release 15,appendixes/release-notes/e.3.-release-15.md,True,False,58974,0,5270,101,no-chinese-prose,15
791,2,VIII. 附錄,E. 版本資訊,E.4. Prior Releases,appendixes/release-notes/e.4.-prior-releases.md,True,False,143,0,10,0,no-chinese-prose,release
792,1,VIII. 附錄,F. 延伸支援模組,F. 延伸支援模組,appendixes/additional-supplied-modules/README.md,True,True,2805,164,364,7,mixed-review,current
793,2,VIII. 附錄,F. 延伸支援模組,F.1. adminpack,appendixes/additional-supplied-modules/adminpack.md,True,False,3835,272,317,4,mixed-review,
794,2,VIII. 附錄,F. 延伸支援模組,F.2. amcheck,appendixes/additional-supplied-modules/amcheck.md,True,False,12356,43,1406,22,mixed-review,13
795,2,VIII. 附錄,F. 延伸支援模組,F.3. auth_delay,appendixes/additional-supplied-modules/auth_delay.md,True,False,656,103,46,0,chinese-review,
796,2,VIII. 附錄,F. 延伸支援模組,F.4. auto_explain,appendixes/additional-supplied-modules/auto_explain.md,True,False,4297,1140,107,0,chinese-review,
797,2,VIII. 附錄,F. 延伸支援模組,F.5. bloom,appendixes/additional-supplied-modules/bloom.md,True,False,6386,643,246,4,mixed-review,
798,2,VIII. 附錄,F. 延伸支援模組,F.6. btree_gin,appendixes/additional-supplied-modules/btree_gin.md,True,False,1074,131,44,0,chinese-review,
799,2,VIII. 附錄,F. 延伸支援模組,F.10. dblink,appendixes/additional-supplied-modules/dblink/README.md,True,True,112,51,5,0,chinese-review,
800,3,VIII. 附錄,F. 延伸支援模組,dblink_connect,appendixes/additional-supplied-modules/dblink/dblink_connect.md,True,False,4187,0,247,4,no-chinese-prose,12
801,3,VIII. 附錄,F. 延伸支援模組,dblink_connect_u,appendixes/additional-supplied-modules/dblink/dblink_connect_u.md,True,False,1430,0,176,1,no-chinese-prose,
802,3,VIII. 附錄,F. 延伸支援模組,dblink_disconnect,appendixes/additional-supplied-modules/dblink/dblink_disconnect.md,True,False,663,0,47,0,no-chinese-prose,
803,3,VIII. 附錄,F. 延伸支援模組,dblink,appendixes/additional-supplied-modules/dblink/dblink.md,True,False,4796,0,368,5,no-chinese-prose,
804,3,VIII. 附錄,F. 延伸支援模組,dblink_exec,appendixes/additional-supplied-modules/dblink/dblink_exec.md,True,False,2087,0,158,2,no-chinese-prose,
805,3,VIII. 附錄,F. 延伸支援模組,dblink_open,appendixes/additional-supplied-modules/dblink/dblink_open.md,True,False,1695,0,164,2,no-chinese-prose,
806,3,VIII. 附錄,F. 延伸支援模組,dblink_fetch,appendixes/additional-supplied-modules/dblink/dblink_fetch.md,True,False,2557,0,210,4,no-chinese-prose,
807,3,VIII. 附錄,F. 延伸支援模組,dblink_close,appendixes/additional-supplied-modules/dblink/dblink_close.md,True,False,1209,0,100,2,no-chinese-prose,
808,3,VIII. 附錄,F. 延伸支援模組,dblink_get_connections,appendixes/additional-supplied-modules/dblink/dblink_get_connections.md,True,False,336,0,31,0,no-chinese-prose,
809,3,VIII. 附錄,F. 延伸支援模組,dblink_error_message,appendixes/additional-supplied-modules/dblink/dblink_error_message.md,True,False,785,0,85,1,no-chinese-prose,
810,3,VIII. 附錄,F. 延伸支援模組,dblink_send_query,appendixes/additional-supplied-modules/dblink/dblink_send_query.md,True,False,489,150,6,0,chinese-review,
811,3,VIII. 附錄,F. 延伸支援模組,dblink_is_busy,appendixes/additional-supplied-modules/dblink/dblink_is_busy.md,True,False,422,0,45,1,no-chinese-prose,
812,3,VIII. 附錄,F. 延伸支援模組,dblink_get_notify,appendixes/additional-supplied-modules/dblink/dblink_get_notify.md,True,False,1109,0,51,1,no-chinese-prose,12
813,3,VIII. 附錄,F. 延伸支援模組,dblink_get_result,appendixes/additional-supplied-modules/dblink/dblink_get_result.md,True,False,3256,0,260,6,no-chinese-prose,
814,3,VIII. 附錄,F. 延伸支援模組,dblink_cancel_query,appendixes/additional-supplied-modules/dblink/dblink_cancel_query.md,True,False,701,0,87,1,no-chinese-prose,
815,3,VIII. 附錄,F. 延伸支援模組,dblink_get_pkey,appendixes/additional-supplied-modules/dblink/dblink_get_pkey.md,True,False,1191,0,118,4,no-chinese-prose,
816,3,VIII. 附錄,F. 延伸支援模組,dblink_build_sql_insert,appendixes/additional-supplied-modules/dblink/dblink_build_sql_insert.md,True,False,2275,0,246,5,no-chinese-prose,
817,3,VIII. 附錄,F. 延伸支援模組,dblink_build_sql_delete,appendixes/additional-supplied-modules/dblink/dblink_build_sql_delete.md,True,False,1730,0,165,4,no-chinese-prose,
818,3,VIII. 附錄,F. 延伸支援模組,dblink_build_sql_update,appendixes/additional-supplied-modules/dblink/dblink_build_sql_update.md,True,False,2498,0,275,5,no-chinese-prose,
819,2,VIII. 附錄,F. 延伸支援模組,F.13. earthdistance,appendixes/additional-supplied-modules/earthdistance.md,True,False,6506,0,544,10,no-chinese-prose,12
820,2,VIII. 附錄,F. 延伸支援模組,F.14. file_fdw,appendixes/additional-supplied-modules/file_fdw.md,True,False,4485,243,493,9,mixed-review,
821,2,VIII. 附錄,F. 延伸支援模組,F.16. hstore,appendixes/additional-supplied-modules/hstore.md,True,False,25947,0,1861,19,no-chinese-prose,14
822,2,VIII. 附錄,F. 延伸支援模組,F.24. pg_buffercache,appendixes/additional-supplied-modules/pg_buffercache.md,True,False,4989,117,298,4,mixed-review,13
823,2,VIII. 附錄,F. 延伸支援模組,F.26. passwordcheck,appendixes/additional-supplied-modules/f.26.-passwordcheck.md,True,False,930,378,41,0,chinese-review,
824,2,VIII. 附錄,F. 延伸支援模組,F.29. pg_stat_statements,appendixes/additional-supplied-modules/pg_stat_statements.md,True,False,19783,1273,1084,7,mixed-review,13
825,2,VIII. 附錄,F. 延伸支援模組,F.30. pgstattuple,appendixes/additional-supplied-modules/pgstattuple.md,True,False,9662,124,751,17,mixed-review,13
826,2,VIII. 附錄,F. 延伸支援模組,F.31. pg_trgm,appendixes/additional-supplied-modules/pg_trgm.md,True,False,15121,126,1264,22,mixed-review,12
827,2,VIII. 附錄,F. 延伸支援模組,F.32. pg_visibility,appendixes/additional-supplied-modules/pg_visibility.md,True,False,4150,0,527,11,no-chinese-prose,
828,2,VIII. 附錄,F. 延伸支援模組,F.38. postgres_fdw,appendixes/additional-supplied-modules/postgres_fdw.md,True,False,31874,668,3792,63,mixed-review,current
829,2,VIII. 附錄,F. 延伸支援模組,F.35. sepgsql,appendixes/additional-supplied-modules/sepgsql.md,True,False,22318,0,2477,43,no-chinese-prose,12
830,2,VIII. 附錄,F. 延伸支援模組,F.43. tablefunc,appendixes/additional-supplied-modules/tablefunc.md,True,False,23760,80,1656,31,mixed-review,
831,2,VIII. 附錄,F. 延伸支援模組,F.45. test_decoding,appendixes/additional-supplied-modules/test_decoding.md,True,False,1008,0,57,1,no-chinese-prose,
832,2,VIII. 附錄,F. 延伸支援模組,F.46. tsm_system_rows,appendixes/additional-supplied-modules/tsm_system_rows.md,True,False,558,233,16,0,chinese-review,
833,2,VIII. 附錄,F. 延伸支援模組,F.47. tsm_system_time,appendixes/additional-supplied-modules/tsm_system_time.md,True,False,613,268,17,0,chinese-review,
834,2,VIII. 附錄,F. 延伸支援模組,F.49. uuid-ossp,appendixes/additional-supplied-modules/uuid-ossp.md,True,False,6251,715,211,0,chinese-review,
835,1,VIII. 附錄,G. Additional Supplied Programs,G. Additional Supplied Programs,appendixes/additional-supplied-programs/README.md,True,True,579,0,74,2,no-chinese-prose,10
836,2,VIII. 附錄,G. Additional Supplied Programs,G.1. Client Applications,appendixes/additional-supplied-programs/client-applications/README.md,True,True,599,0,54,1,no-chinese-prose,10
837,3,VIII. 附錄,G. Additional Supplied Programs,oid2name,appendixes/additional-supplied-programs/client-applications/oid2name.md,True,False,6472,0,370,7,no-chinese-prose,10
838,3,VIII. 附錄,G. Additional Supplied Programs,vacuumlo,appendixes/additional-supplied-programs/client-applications/vacuumlo.md,True,False,2811,0,365,6,no-chinese-prose,10
839,2,VIII. 附錄,G. Additional Supplied Programs,G.2. Server Applications,appendixes/additional-supplied-programs/server-applications/README.md,True,True,338,0,37,1,no-chinese-prose,10
840,3,VIII. 附錄,G. Additional Supplied Programs,pg_standby,appendixes/additional-supplied-programs/server-applications/pg_standby.md,True,False,7732,0,971,19,no-chinese-prose,10
841,1,VIII. 附錄,H. 外部專案,H. 外部專案,appendixes/h.-wai-bu-zhuan-an/README.md,True,True,74,49,1,0,chinese-review,
842,2,VIII. 附錄,H. 外部專案,H.1. 用戶端介面,appendixes/h.-wai-bu-zhuan-an/h.1.-yong-hu-duan-jie-mian.md,True,False,2840,0,163,3,no-chinese-prose,10
843,2,VIII. 附錄,H. 外部專案,H.2. Administration Tools,appendixes/h.-wai-bu-zhuan-an/h.2.-administration-tools.md,True,False,183,0,23,1,no-chinese-prose,
844,2,VIII. 附錄,H. 外部專案,H.3. Procedural Languages,appendixes/h.-wai-bu-zhuan-an/h.3.-procedural-languages.md,True,False,1563,0,95,1,no-chinese-prose,10
845,2,VIII. 附錄,H. 外部專案,H.4. Extensions,appendixes/h.-wai-bu-zhuan-an/h.4.-extensions.md,True,False,628,0,71,1,no-chinese-prose,10
846,1,VIII. 附錄,I. The Source Code Repository,I. The Source Code Repository,appendixes/the-source-code-repository/README.md,True,True,776,0,97,2,no-chinese-prose,10
847,2,VIII. 附錄,I. The Source Code Repository,I.1. Getting The Source via Git,appendixes/the-source-code-repository/getting-the-source-via-git.md,True,False,1332,0,178,4,no-chinese-prose,
